page,name,link,thumbnail,rating,date,snippet,images,local_guide,fastfood
78,Innoy,https://www.google.com/maps/contrib/100856705017542974321?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIb1rzvC2yZpyaC-lbgh43y9GblHgzoUj4o8Wd9Lt_yjKXkrA=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,Buka 24jam. Mantap,,TRUE,McDonald's
78,yiujhi_ Aja,https://www.google.com/maps/contrib/112340764570828425580?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX9glc3gVUwN_02_thZrcd3Znt_DvAZc2hKPuA3a3xJImTD1dp5wQ=s120-c-rp-mo-ba3-br100,5,2 tahun lalu,Parkiran enak.,,TRUE,McDonald's
78,Rosa S,https://www.google.com/maps/contrib/113385621420682754534?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWnBvNSFFZ7yW5Pgfcsy2Lq6ZadIM6P74j1Wrzdmy9AtiXmzW3_=s120-c-rp-mo-ba7-br100,5,2 tahun lalu,McD dimana-mana selalu enak,,TRUE,McDonald's
79,Ahmad Fuad,https://www.google.com/maps/contrib/103805266717957195061?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUUblmo7HUZDS1wV3IpwyW4SnLf3WV0N-CGhKSgOpju908W-B-4=s120-c-rp-mo-ba4-br100,4,3 tahun lalu,Drive thru nya mantap 👍👍👍,,TRUE,McDonald's
79,Ahmad Yahnan,https://www.google.com/maps/contrib/107013182060878794594?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKuwgAsXBlTGozkhrpTGuWCbBhmZdBayitCFc6bj7K5NOLGnQ=s120-c-rp-mo-ba4-br100,5,2 tahun lalu,Bagus sekali,,TRUE,McDonald's
79,Dewi Kusuma,https://www.google.com/maps/contrib/108087720184564512209?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX45c-AodlqXV_0eClJRAk-ICaQVuDeAxd7ZRNNs1eFqktA-bp1=s120-c-rp-mo-ba3-br100,4,4 tahun lalu,Pelayanan ramah,,TRUE,McDonald's
79,Ceiba Catur,https://www.google.com/maps/contrib/109411704374106882378?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWZzccrRD_-gSc8NwD-40-WqnalXB2owOt_wkMi-q4xyCO2PxfA=s120-c-rp-mo-ba3-br100,4,4 tahun lalu,Cepat penyajiannya,,TRUE,McDonald's
79,HerMaN,https://www.google.com/maps/contrib/108032409248757401488?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVu05Rjwq3dORuKGCa1Fi3jJwJOcvHvhb1XTuSV4tpShoDOyOCy=s120-c-rp-mo-ba4-br100,4,3 tahun lalu,"Oke, sudah lebih baik",,TRUE,McDonald's
79,Purwoyudo Hadi Novyanto,https://www.google.com/maps/contrib/106532170252286424179?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWfade7WmEgDINl8TkN4Mkin-w0JV9Nj00F9Howw7QubtpFmXr6=s120-c-rp-mo-ba5-br100,5,5 tahun lalu,Seperti McD pada umumnya lah,,TRUE,McDonald's
79,Edi Siswanto,https://www.google.com/maps/contrib/117097354804030864451?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKw6AuYfjrmpi74FoCEdk_isLyOAzei-oq6gxPplLTW7cu1Kg=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,Lokasinya mudah dijangkau,,TRUE,McDonald's
79,Joe Dzulkarnain,https://www.google.com/maps/contrib/115290075423970673457?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXdAvF9RE8F44JIzWeBOXni2Qvr0T2tMH-DUKbGLw1RhtsCSX_OXg=s120-c-rp-mo-ba4-br100,4,2 tahun lalu,Seperti McD pada umumnya,,TRUE,McDonald's
79,Veronika Tanriady,https://www.google.com/maps/contrib/116048624301767947804?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW90H3CXk55m2AUtYkmZobgby52fdewZHc87YcoKfgxykehamBi=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,Enak. Nyaman. Bersih. Cepat,"['https://lh3.googleusercontent.com/geougc-cs/AHRlGdmBwd7-1BvX2L79yvQhfBogXJns-ve3XRFjICRktADki364Eo80bHla3bA55kYduHeO3AI70A3O3PKiXYuGDY8MN-VK1a4u3-TBf4WzG9KCf8EODZy-oEKB18HaT8mJEVhJLwWcmw', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdlnbOhWLesrH_8KKVtjZAtSHCPc_BToYsoqP2z2GTbGnGz3tL6F6TxOM9upqz1d5OMqR_bSj3eaaprPwTGLam6R2ns_JPVBh9nIKwp_BS7bt4IfJaU2LspyPjkisGik-P8YI-y4FA', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdlhhbwVW7a0dL_xr2rwHxUunjblRO9Xe76Ipm4cTuMSnM-htycmtkFl2dPZpYkaCWLV7RppUZPQWe6WaFdWRqfww9t4-rKf-ijVm8FxvjXoUqo1OmnB_DURkDAFg9YxyUrudtMo']",TRUE,McDonald's
79,adam mahardian,https://www.google.com/maps/contrib/102131653684082912094?hl=id,https://lh3.googleusercontent.com/a/ACg8ocL7nXShtITIR3rhfSbkDCOkeBs032jCFjXWRm4yO2OC1vxjuA=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,Pelayanan bagus,,TRUE,McDonald's
80,Muh. Faith,https://www.google.com/maps/contrib/100942891706507542468?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX6rAr29M2sBzdcRut3wWuH3TzcFkd7EdKQFy_26u3JYNW6UDlXwQ=s120-c-rp-mo-ba5-br100,5,4 tahun lalu,Tempat yg asyik untuk nongkrong,,TRUE,McDonald's
80,rosuli erwan,https://www.google.com/maps/contrib/111476555884689854233?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUJiFd4xXzaCmO0D9EWFT5ilF9_oXtc_xkPacko9u2Jo-0jWZdr=s120-c-rp-mo-ba4-br100,5,3 tahun lalu,Tempatnya rapi dan bersih,,TRUE,McDonald's
80,feri pakd,https://www.google.com/maps/contrib/104856546833490341480?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXZ0mvlVlO1hD1jJcbLoibwVMAuCDvA_cdD8SgGNoGPMweEpFM=s120-c-rp-mo-ba5-br100,5,4 tahun lalu,Managernya galak dan lebay....,,TRUE,McDonald's
80,Go Joss,https://www.google.com/maps/contrib/117188030614046388564?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUwxiQWefHUWDGPtlWjw0hsu1c8PuoSkLrbVzQGbLgHEjGeAbwNcg=s120-c-rp-mo-ba5-br100,5,4 tahun lalu,Mantul dah ada harga ada rasa,,TRUE,McDonald's
80,Andy Soeripto Hermanto,https://www.google.com/maps/contrib/103745748523738348510?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVa73fyg40yX_X9b9k6JkLbb5KxT1lanYvZsuck4lQWluHto5gxsw=s120-c-rp-mo-br100,5,5 tahun lalu,Nyaman sambil nunggu sahur,,TRUE,McDonald's
80,Abdul Hafidz,https://www.google.com/maps/contrib/115209061076159890621?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVX5w8gisviL_h9IvQqa8W_atlD3rczrF2UnuNxOze8xtYhGCCg=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,Mantab tempatnya bersih,,TRUE,McDonald's
80,effendi adi,https://www.google.com/maps/contrib/113473395581194508309?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKDcLuLUJnjcBCx5kBFqFa8uBDM_NgT_maAiNjvITyxoQ4HIQ=s120-c-rp-mo-br100,2,4 tahun lalu,Harganya relative lebih mahal,,,McDonald's
80,19_Nafhan Itmamil,https://www.google.com/maps/contrib/101720840822383402032?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXQYvte7KHWjEqRK9w9SNMjN9OCoo6nxJWQWKIpsOMnR7WU8TVP=s120-c-rp-mo-br100,5,3 tahun lalu,Pelayanan bagus,,,McDonald's
80,Arif Hamdani,https://www.google.com/maps/contrib/118201713542395550905?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXRV6B-5toEF4LQhw26iDRNzSYF9uTPzoE3b_7iwcG5SotR0dTsQA=s120-c-rp-mo-ba3-br100,4,2 tahun lalu,Ok enak,,TRUE,McDonald's
80,Anggih Anggriawan,https://www.google.com/maps/contrib/110894766573164374080?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV9oUnBKoo267Nkd8fDrz07pag__3Yddm2ZqSsXiplsC4rt0-k=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,Tempat makan darurat 24 jam,,TRUE,McDonald's
81,agus dk21,https://www.google.com/maps/contrib/113260618095833795065?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWH0uYUg0kXHCDt_9_CXnY27bfbJe8YQ7mXGNFXRNlsbiJvwrVG=s120-c-rp-mo-ba6-br100,4,5 tahun lalu,Nyaman,['https://lh3.googleusercontent.com/geougc-cs/AHRlGdnHvrHttz0tJugVAstbzuOMbxtlql9dbOeSR8BrOvaGwREBCW7Jf9MJrLiFacMT5sWrJj5N7TGnoGPgGhCadQ3KjyJ4g8gPkDvF5ex3Wg3KoiaowDMwjQD9DPUU5C5Jsq4ziUD9'],TRUE,McDonald's
81,Ahmad Hosnan,https://www.google.com/maps/contrib/114941388142238873277?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVApCA6ZVxrPj7UpUudkavrDo5gwIiA5NxNS2fCwfl7sQlDLhAK=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,Mantap dan enak,,TRUE,McDonald's
81,Firman Berlian Latif,https://www.google.com/maps/contrib/116337597625505383042?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjViIUD70GCwqBbNSR2tWdzBf7jj4MIkcZFVXCOpa5z7fXhtTWO2=s120-c-rp-mo-ba2-br100,2,3 tahun lalu,Jangan beli menu spicy,,TRUE,McDonald's
81,Iin Purwatiningsih,https://www.google.com/maps/contrib/108360740301029786387?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUH71pTJQ_gzd3qdqQky5sQRnJhfMxklTqghwHuMnAGR7yvHABf=s120-c-rp-mo-ba3-br100,5,5 tahun lalu,Mantap. Banyakin promo ya🤣,"['https://lh3.googleusercontent.com/geougc-cs/AHRlGdm3YXDsS0zrsdusRWuOeUlfuCZjxyXITnKyRRsMPKqh-6bffJxa6AEf4khfWAWCbzIrH-eT-RcsQFE6_e8XPS9uvhbQnzhsMO1lKLsneamd58Ac9X38NpdS1DgpYvhO1GkPJEZAig', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdkYxHQYoMCkC25HlTt5sOOWiK7QcqyhMyBdDr4ba8AGXkPdbRyHYDYu4fcBaE-XwlDQziF_HYzj561IiwsfGcj8M2OxQ9hqDf4No__IG03JpwuKfnaz_kyykOUO6mqETWCS3Ss']",TRUE,McDonald's
81,ANDI JEMBER CITY,https://www.google.com/maps/contrib/107953048428283720683?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXjL5onnKwbTbWKgxvjt4krfrZ4j3a4VlDasxbPhKdymWhOZ82Qfg=s120-c-rp-mo-ba5-br100,5,5 tahun lalu,pelayanan mantap,['https://lh3.googleusercontent.com/geougc-cs/AHRlGdl84OgRqmEusNiPswIctzbfpsxrP1oFpZ6hSMFm27CmnrXHjxRDFrMygtlW1XyfJN2TuX1KKbEzgv16WskpeNirfyZJfie2lJAfMcaleOCIJijKxyGdKacU7V2goTFGkKmaFZwm'],TRUE,McDonald's
81,RGH Asyari,https://www.google.com/maps/contrib/109630752713814486859?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVUVDLVt5Q1zHS-f6sWBDdB_hwqIihwtAR8upKLqbN0x9IyhM5y=s120-c-rp-mo-ba5-br100,4,3 tahun lalu,Pelayanan cepat,,TRUE,McDonald's
81,alex budi Santoso,https://www.google.com/maps/contrib/112836928486559459155?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ5qAkhSd6GX26Jra2In-JQ7TFoWrmIkNfzCVz9x3UM18BiEw=s120-c-rp-mo-ba3-br100,4,2 tahun lalu,Parkir agak sempit,,TRUE,McDonald's
81,Fitrih Ishabilla Parameswari,https://www.google.com/maps/contrib/110638821087015644028?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVOw2Cj8c5lE1le2a7zaL61Z3niAmFrvba5FhjSgCNjfuQB8U4I=s120-c-rp-mo-ba3-br100,5,5 tahun lalu,Rekom tempat nongki dan banyak promo,,TRUE,McDonald's
81,Bos Edi,https://www.google.com/maps/contrib/104628460472973867196?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVM5XHRd3YtY7PreQJRfYjgeBtoHGifK64PzuETNa0w9YdzCdY6=s120-c-rp-mo-br100,5,4 tahun lalu,Sangat cocok bikin ketagihan,,,McDonald's
81,arie yan,https://www.google.com/maps/contrib/102047544752002927150?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX-STxWbolHTq7EF_9RcuMSAUqqylxx-O3sz6Und3S33nSJRjY=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,rasa ayamnya kress banget,,TRUE,McDonald's
82,Yudha OOk,https://www.google.com/maps/contrib/115333260185805386573?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVL7oZd_jYXyOyRVhIb1mendHIhamdeBJbLzqFNQIOVLAY6HqQ=s120-c-rp-mo-ba4-br100,4,2 tahun lalu,Aku suka bubur McD ....,,TRUE,McDonald's
82,Sadika Dika,https://www.google.com/maps/contrib/115096220392892690023?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJgXnhLTBSMCHQ9ghj9zMI2cXX6cA-l7_shsnzGYMB9BFHLmg=s120-c-rp-mo-ba5-br100,5,5 tahun lalu,Pelayanan ramah,,TRUE,McDonald's
82,Imam Qadafi,https://www.google.com/maps/contrib/107604470876379601153?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU8nT7tW5rxJHKhejipBLpdU6zsLEaGY0gAiSca4ghm62NZkLE=s120-c-rp-mo-br100,3,5 tahun lalu,Harga makanan masih tinggi,,TRUE,McDonald's
82,Untung Harianto,https://www.google.com/maps/contrib/109322531797808789969?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUhmLIfhOZ4SYQGAckw2eJAX61XFL1s-5uJhkZlJXxGt11T58cwvQ=s120-c-rp-mo-ba4-br100,4,5 tahun lalu,Promo nya mantap!,,TRUE,McDonald's
82,susilo silo,https://www.google.com/maps/contrib/106167171099244486264?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLUDOgOQN6IVDfbeGXnWOPl7c8wjl-StK4XUx7WLyA2EIKDPQ=s120-c-rp-mo-ba5-br100,5,4 tahun lalu,Pelayanan cepat dan ramah,,TRUE,McDonald's
82,Jay Jaghtis,https://www.google.com/maps/contrib/104930907748540439796?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWeQe61RWG0lx0_kzCDKFqWoEwnbG90qZ4XlkgfD0yybVMeLAcJ8A=s120-c-rp-mo-ba4-br100,4,4 tahun lalu,pelayanan bagus,,TRUE,McDonald's
82,Boss Genit chanel,https://www.google.com/maps/contrib/116843585118380321071?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX-o8i51hioN9I0Y4aTp7kIY_itRhnIsZidDzh5nGrPhwCHcANn=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,Pelayanan cepat dan ramah,,TRUE,McDonald's
82,Ita dwi agustin,https://www.google.com/maps/contrib/108651008504705698041?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWmyRj2-PO2SlVNfYBzzXftlsqjxrwsHJM2HartmmvGj5_2iEY=s120-c-rp-mo-br100,5,4 tahun lalu,Kasirnya baik dan ramah,,TRUE,McDonald's
82,Aditiya Zamrud Anggar Kasih,https://www.google.com/maps/contrib/108373238665533791317?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVEHfVfptJ7Fx5yeI8hlYnyJC6HMcurTMOhuacePLcGw_vk09oi=s120-c-rp-mo-ba6-br100,4,5 tahun lalu,Burgernya enak..,,TRUE,McDonald's
82,Muhammad Abimanyu,https://www.google.com/maps/contrib/109348393367584316162?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXdJPvILjJd4jvYqjvxJ1eVV-jt92QNbadTN-0IkBaLLOwnaVTE=s120-c-rp-mo-ba4-br100,5,setahun lalu,Seperti mcdonalds pada umumnya,,TRUE,McDonald's
83,Zoel Zoel,https://www.google.com/maps/contrib/115500145250564793134?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ18OitDaybISBO-XI5MvMVwrKayZK1mbzZiV2rIjZlSgheMQ=s120-c-rp-mo-ba2-br100,5,3 tahun lalu,Cm wekeend sj sm keluarga,,TRUE,McDonald's
83,Kuki Mains,https://www.google.com/maps/contrib/109460500914630430954?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVIY_h9OOLebYhSVhw4PRbXJSrzbAxw6HZB5dVJzwFXzgzJZQQ=s120-c-rp-mo-ba3-br100,5,3 tahun lalu,Enak dan nyaman,,TRUE,McDonald's
83,Oktavia Afnita,https://www.google.com/maps/contrib/116855696953633362238?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUzozdDX0JZgG9utYBb2MBvug7s4huJPQcOE8KqK0TI0DJbd1MF=s120-c-rp-mo-ba2-br100,5,4 tahun lalu,Float dan MC flurry enak bangettt,,TRUE,McDonald's
83,Firman As Yoga,https://www.google.com/maps/contrib/107043709050935846075?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVM0hXFonEaQBZ4CDj1k1EOLZWVnkQ-UJTajg1ajZxA6mXFwF0h=s120-c-rp-mo-ba2-br100,5,3 tahun lalu,24 jam drive tru,,TRUE,McDonald's
83,Joseph Christian Saragih,https://www.google.com/maps/contrib/116842172954754827731?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUKyXXHx_bXgTQC-7_ysnB_GRzdxejESTa2XfIHc19ajldiRwkt=s120-c-rp-mo-ba5-br100,5,setahun lalu,Gurih gurih nyoy,,TRUE,McDonald's
83,Agus Muhamad Santoso,https://www.google.com/maps/contrib/114232500456374279833?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLucrjZJ-je_k5MlHMsr67k2qMir_MrAaxAf1rjR5FIAMiRvQ=s120-c-rp-mo-ba5-br100,4,5 tahun lalu,Harganya sesuai rasanya,,TRUE,McDonald's
83,Addnin Siraj,https://www.google.com/maps/contrib/107154448081008859391?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU46LKFYyZv_XYqpZiAhTNPTp0JDFzcdps610O31kSWqz3QTzvJMQ=s120-c-rp-mo-ba2-br100,5,3 tahun lalu,Buat cangs mantep sih,,TRUE,McDonald's
83,Khalifa Sachi,https://www.google.com/maps/contrib/105267660894196817550?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ1-EL-ZvmSFZpL5ZgZUeEuUZc7XpUGTHVcrnXyFGml5nZQoQ=s120-c-rp-mo-br100,5,4 tahun lalu,Terbaik fast food,,TRUE,McDonald's
83,Ilham Kurniawan,https://www.google.com/maps/contrib/108267632239183343061?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLD3TpEn_OxnuH9x5OGf3SK8FNRkDKwh4IM7LBz507ag7rUFg=s120-c-rp-mo-br100,1,3 tahun lalu,pelayanan nya lambat,,,McDonald's
83,Muhammad Salehaida,https://www.google.com/maps/contrib/106234395423368562241?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUKHRpqiBZL41VZCxUDkbPTBoOv_V68crniaPVLZwLcJhMSM6wh=s120-c-rp-mo-ba3-br100,5,5 tahun lalu,Woww...lezat baget jadi keblinger,,TRUE,McDonald's
84,zaky syarief,https://www.google.com/maps/contrib/114050623402741837021?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXfXlzb9j7xbGX8qMRiuLSHGwMz3gP29jOBmKDF_JXWn_36KbU=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,Fav istri nih,,TRUE,McDonald's
84,samuel endico,https://www.google.com/maps/contrib/103652510910226600555?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUnc_QCkjAH7KHTRiO6dk66_pZsZJ2aKo6Ln-PNYpKnkRQMIHxZ=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,Parkirannya tambahin dong,,TRUE,McDonald's
84,FRANDIAS SATYA,https://www.google.com/maps/contrib/108435650035193753840?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjURcaA6SndfI8vijkwVbxEveS-iT8ktBWgP9iDVKAh2lnX99bhL=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,Restoran luar negeri yg ada di Jember,,TRUE,McDonald's
84,Hamzah Samsuri,https://www.google.com/maps/contrib/107833372878684002200?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUFVrel3V9bZYCdl9hxHZgx8buEjP0KdYhGlC4WX4nHkBvxCpywug=s120-c-rp-mo-ba4-br100,5,4 tahun lalu,Pelayanan Baik,,TRUE,McDonald's
84,Putro,https://www.google.com/maps/contrib/104589457723189195373?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLvrjr69771S8vtYLrdW930fsg8cTUOuHqQALGPJm3_DEl8GQ=s120-c-rp-mo-ba3-br100,4,5 tahun lalu,Rasanya agak kurang kerasa yang disini..,,TRUE,McDonald's
84,Agustinus Andik Prihandoko,https://www.google.com/maps/contrib/108448125919568934141?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUTp3Q4VkHiL27zPUCX23NuMqOZlWsC-jSpVKd-Nvke3g0oGZe-=s120-c-rp-mo-ba4-br100,4,2 tahun lalu,Enak jos gandos,,TRUE,McDonald's
84,Roy *,https://www.google.com/maps/contrib/111643073553506858398?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVaAsydQQwVE-STf-NG3Vm7KD6di_7UE6Xu8dlxGmotR3fA7VY=s120-c-rp-mo-ba3-br100,5,5 tahun lalu,Ada ruang tunggu untuk ojol,,TRUE,McDonald's
84,Robit akmal,https://www.google.com/maps/contrib/113000828067029338112?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXh1D9KTfT_dw8dQ7KKPw5nCUGSjHkZit4J5eDgsU_80SyuphE=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,"Cepat, nyaman....hyginis","['https://lh3.googleusercontent.com/geougc-cs/AHRlGdm1c_64RQ0C9lpqbj0NKzwnWjmof4G4Pm8ew-_0lfjD-HsvdMcU1JSavcl5MvK2TsL_JYgUvZ2cGuN8fXw6xrMAchMbLtXWZhG5yn7R45hlji-3pwCtE5AhhIgmdSsx3txwGRpSzQ', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdn_tRg2JnfSsY76IjGrZ4TCtL9NJuKbH29IolCtAkVlVXZpfvEbBtQf1w6B1BBLbex7G-fIK84WSZWVgX_trqdL3ugCJsCoZZ7NTP2Bb8wwTSfGs_rJw9XONuLrUcg2SjPAVYgJ', 'https://lh3.googleusercontent.com/geougc-cs/AHRlGdlrr065GpZGsz4n30BRTkadk_BUgWnjuJCJjTe6n_4VW9fEIPqFW9dXze3HPqJG1VoDC7Nj7grLyfdMQIjhUVabpp7Ttwic9pDuXPDvjIZL5YOxueYHaCiwX_b9KrJBGblFdXGcbA']",TRUE,McDonald's
84,irfan rosyadi,https://www.google.com/maps/contrib/112305785402710195111?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVZqvlSqqmSfmigm8NAOoN8vitwROCxhxaJJ5sQiUVc6YGqrQwAlw=s120-c-rp-mo-ba6-br100,4,5 tahun lalu,Selalu ramai pas weekend,,TRUE,McDonald's
84,hermawandrh 579,https://www.google.com/maps/contrib/116930939991144787965?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWPUOr8W2njLzyJEqJwj7ZJvXmGb9EQruN2gtv-DjXBkoCVFJCc=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,Terenak dan termurah di kelasnya,,TRUE,McDonald's
85,Musrifatul Hasanah,https://www.google.com/maps/contrib/100045142896532259436?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW0ExH9Gc4RjoquGMgPWYjNAHsKrrxL8E9i2HkogFL6K2H_rgdU=s120-c-rp-mo-ba4-br100,5,3 tahun lalu,Asyik sih ..,,TRUE,McDonald's
85,ferian syah,https://www.google.com/maps/contrib/108583989305190838713?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJJLwWItvAd2Noga_t6ipUJv8I6amym8QXaH5igQgJyb1M7cg=s120-c-rp-mo-br100,5,3 tahun lalu,Pelayanan cepat,,TRUE,McDonald's
85,Ahmad Muhyi,https://www.google.com/maps/contrib/115899298200785636707?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWd8biLu2RfhhLW_8-HmzkYwTA5eGnKeUIK6icPinMXqx0p4eaM=s120-c-rp-mo-ba4-br100,4,4 tahun lalu,asyik buat nongkrong...,,TRUE,McDonald's
85,sahrul badra hamidi,https://www.google.com/maps/contrib/115854938225293246965?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjW0vAPz5QcKF_u049jQTn7AZQxXthxi7n7u2L_-rVhtfH5uad8=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,Tempat enak dan nyaman,,TRUE,McDonald's
85,Andi Suparno,https://www.google.com/maps/contrib/114838985410115448091?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVv7D_Enl8_Mnt--Sbl1mCExiyE_uUFWuvRD6R0j5pZUVdDP7xLnQ=s120-c-rp-mo-ba4-br100,5,3 tahun lalu,Masakan siap saji,,TRUE,McDonald's
85,ulfa maria,https://www.google.com/maps/contrib/113934646574658375781?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXfMLeP7xPLtacbItQDWsLpFDFVha__zxTJU_PdLtL9S6PCXw4=s120-c-rp-mo-br100,5,3 tahun lalu,Siip deh,,TRUE,McDonald's
85,Fairus sachry,https://www.google.com/maps/contrib/103200455007710462811?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV2AL3KwZCHXvorVLdUSEZLKA0Rv3e07BAwAY1zpr121DXFg2LCIw=s120-c-rp-mo-br100,4,4 tahun lalu,Asik buat nongkrong,,TRUE,McDonald's
85,Andi Yanuar Rahmat,https://www.google.com/maps/contrib/103439499832840095973?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU8BePZuYTgflslIESC-aPuuDfWd_bgPd8rI0IKxu3JeMePwi8=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,Rame pokoknya,,TRUE,McDonald's
85,utik pratiwi,https://www.google.com/maps/contrib/115401323092502906302?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUJJi8qqH_LQhQBqkt81u2ulfj-LYQJgK4pK2Czgo0OrcAixcWj=s120-c-rp-mo-ba3-br100,5,4 tahun lalu,Luas dan nyaman tempatnya,,TRUE,McDonald's
85,yuke fikmy,https://www.google.com/maps/contrib/103989017670937621680?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVPSMR_KfADx9DRbjIuFIUrl1DZITrH1pBUB4NdPyQKrtwVVtSRKw=s120-c-rp-mo-ba4-br100,5,5 tahun lalu,Suka menu ayam pedasnya,,TRUE,McDonald's
86,Warda Ni,https://www.google.com/maps/contrib/109426217927260364731?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX51_Xlpw441m3LDrVyea-OEsdwUYCG3Zgfc7P4pYxUOvlwmwvo=s120-c-rp-mo-br100,5,3 tahun lalu,The best pokoknya...,,,McDonald's
86,wiwit wicaksono,https://www.google.com/maps/contrib/111413834418074014383?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWE_TvmWqWhdl5MJkxDgKTSwbMNn0W9e626Nsd_PMcwtjwQ0fED=s120-c-rp-mo-ba4-br100,3,4 tahun lalu,dekat tempat saya,,TRUE,McDonald's
